Quadro,Min_Val,Max_Val
frame_0305.png,184102064.0,498961216.0
frame_0306.png,184757664.0,497836096.0
frame_0307.png,185543984.0,496454976.0
frame_0308.png,186977184.0,494689472.0
frame_0309.png,188020576.0,493797056.0
frame_0310.png,189068208.0,492599296.0
frame_0311.png,189969984.0,491826240.0
frame_0312.png,190776320.0,490196096.0
frame_0313.png,192042560.0,487848640.0
frame_0314.png,193166032.0,487436256.0
frame_0315.png,195148576.0,491360064.0
frame_0316.png,195555760.0,496315456.0
frame_0317.png,195704256.0,499668704.0
frame_0318.png,196061824.0,502138560.0
frame_0319.png,196543088.0,504517248.0
frame_0320.png,197127840.0,507065472.0
frame_0321.png,198368704.0,510385216.0
frame_0322.png,199803296.0,513186880.0
frame_0323.png,200850304.0,515414752.0
frame_0324.png,202041168.0,517091136.0
frame_0325.png,203746448.0,518911136.0
frame_0326.png,205388112.0,521188672.0
frame_0327.png,208981856.0,525229312.0
frame_0328.png,211258432.0,529555968.0
frame_0329.png,213662384.0,534313216.0
frame_0330.png,217141984.0,538998400.0
frame_0331.png,218544288.0,542039424.0
frame_0332.png,218863968.0,543670912.0
frame_0333.png,218590240.0,545350912.0
frame_0334.png,217870960.0,546616768.0
frame_0335.png,217197216.0,547950336.0
frame_0336.png,216473984.0,549870464.0
frame_0337.png,215772544.0,551381504.0
frame_0338.png,215039728.0,553209728.0
frame_0339.png,214037104.0,554783744.0
frame_0340.png,213334704.0,556129152.0
frame_0341.png,213027040.0,557558464.0
frame_0342.png,212551536.0,558302592.0
frame_0343.png,212221920.0,559129664.0
frame_0344.png,212034192.0,559504896.0
frame_0345.png,211528800.0,559611712.0
frame_0346.png,211215728.0,559720448.0
frame_0347.png,210848320.0,559633664.0
frame_0348.png,210579552.0,559599744.0
frame_0349.png,210244960.0,559426432.0
frame_0350.png,210093408.0,559463936.0
frame_0351.png,209883632.0,559434240.0
frame_0352.png,209708352.0,559442688.0
frame_0353.png,209516480.0,559255168.0
frame_0354.png,209458336.0,559245696.0
frame_0355.png,209515104.0,559239040.0
frame_0356.png,209319968.0,560741120.0
frame_0357.png,209355792.0,559289216.0
frame_0358.png,209442480.0,559280896.0
frame_0359.png,209514336.0,560925696.0
frame_0360.png,209680832.0,559809920.0
frame_0361.png,209851328.0,559089024.0
frame_0362.png,209847232.0,560387072.0
frame_0363.png,209787712.0,560205312.0
