Quadro,Min_Val,Max_Val
frame_0401.png,-26899084.0,35174700.0
frame_0402.png,-26899254.0,35182096.0
frame_0403.png,-26906148.0,35179980.0
frame_0404.png,-26917220.0,35174444.0
frame_0405.png,-26932182.0,35176908.0
frame_0406.png,-26927162.0,35173336.0
frame_0407.png,-26924228.0,35164824.0
frame_0408.png,-26924930.0,35167040.0
frame_0409.png,-26929216.0,35169312.0
frame_0410.png,-26931444.0,35166532.0
frame_0411.png,-26919926.0,35167220.0
frame_0412.png,-26929758.0,35172488.0
frame_0413.png,-26919740.0,35159484.0
frame_0414.png,-26912588.0,35161656.0
frame_0415.png,-26924690.0,35161240.0
frame_0416.png,-26920610.0,35165264.0
frame_0417.png,-26913870.0,35159212.0
frame_0418.png,-26931112.0,35165832.0
frame_0419.png,-26930490.0,35171876.0
frame_0420.png,-26931764.0,35181044.0
frame_0421.png,-26934658.0,35191904.0
frame_0422.png,-26944688.0,35188440.0
frame_0423.png,-26942350.0,35175616.0
frame_0424.png,-26937112.0,35172520.0
frame_0425.png,-26948116.0,35181264.0
frame_0426.png,-26935160.0,35182028.0
frame_0427.png,-26939334.0,35165712.0
frame_0428.png,-26939866.0,35174852.0
frame_0429.png,-26946004.0,35176152.0
frame_0430.png,-26946940.0,35185928.0
frame_0431.png,-26933518.0,35178264.0
frame_0432.png,-26929032.0,35169444.0
frame_0433.png,-26908710.0,35174868.0
frame_0434.png,-26915686.0,35177048.0
frame_0435.png,-26906298.0,35180448.0
frame_0436.png,-26902608.0,35184656.0
frame_0437.png,-26913662.0,35195164.0
frame_0438.png,-26918242.0,35201344.0
frame_0439.png,-26936892.0,35200228.0
frame_0440.png,-26916318.0,35198024.0
frame_0441.png,-26924420.0,35184992.0
frame_0442.png,-26920028.0,35195344.0
frame_0443.png,-26907922.0,35189940.0
frame_0444.png,-26913094.0,35193232.0
frame_0445.png,-26899952.0,35198056.0
frame_0446.png,-26900684.0,35188864.0
frame_0447.png,-26910040.0,35180896.0
frame_0448.png,-26932256.0,35195084.0
frame_0449.png,-27013382.0,35248860.0
frame_0450.png,-27005796.0,35235876.0
frame_0451.png,-26992766.0,35251004.0
frame_0452.png,-26969844.0,35168744.0
frame_0453.png,-26975896.0,35205344.0
frame_0454.png,-26987444.0,35230928.0
frame_0455.png,-27018342.0,35244672.0
frame_0456.png,-27052662.0,35167060.0
frame_0457.png,-26986698.0,35189596.0
